Rank,Ligand,Initial_1VYW_Affinity,Mean_Affinity,Median_Affinity,Best_Affinity,Worst_Affinity,SD_Affinity,Successful_Receptors,Receptor,Affinity
223,ligand_5801,-10.37,-7.849,-7.4,-10.45,-6.62,1.505,5,5IF1,-7.09
223,ligand_5801,-10.37,-7.849,-7.4,-10.45,-6.62,1.505,5,1W98,-7.67
224,ligand_4926,-10.2,-7.833,-7.854,-10.33,-6.45,1.59,5,1VYW,-10.33
224,ligand_4926,-10.2,-7.833,-7.854,-10.33,-6.45,1.59,5,7RWF,-6.45
224,ligand_4926,-10.2,-7.833,-7.854,-10.33,-6.45,1.59,5,5A14,-7.85
224,ligand_4926,-10.2,-7.833,-7.854,-10.33,-6.45,1.59,5,5IF1,-6.46
224,ligand_4926,-10.2,-7.833,-7.854,-10.33,-6.45,1.59,5,1W98,-8.08
225,ligand_3766,-10.54,-7.822,-8.62,-9.77,-2.89,2.798,5,1VYW,-9.77
225,ligand_3766,-10.54,-7.822,-8.62,-9.77,-2.89,2.798,5,7RWF,-2.89
225,ligand_3766,-10.54,-7.822,-8.62,-9.77,-2.89,2.798,5,5A14,-8.62
225,ligand_3766,-10.54,-7.822,-8.62,-9.77,-2.89,2.798,5,5IF1,-8.6
225,ligand_3766,-10.54,-7.822,-8.62,-9.77,-2.89,2.798,5,1W98,-9.23
226,ligand_4615,-10.56,-7.814,-7.145,-10.59,-6.8,1.57,5,1VYW,-10.59
226,ligand_4615,-10.56,-7.814,-7.145,-10.59,-6.8,1.57,5,7RWF,-6.8
226,ligand_4615,-10.56,-7.814,-7.145,-10.59,-6.8,1.57,5,5A14,-7.06
226,ligand_4615,-10.56,-7.814,-7.145,-10.59,-6.8,1.57,5,5IF1,-7.14
226,ligand_4615,-10.56,-7.814,-7.145,-10.59,-6.8,1.57,5,1W98,-7.47
227,ligand_2249,-10.13,-7.807,-7.545,-10.12,-6.55,1.358,5,1VYW,-10.12
227,ligand_2249,-10.13,-7.807,-7.545,-10.12,-6.55,1.358,5,7RWF,-6.55
227,ligand_2249,-10.13,-7.807,-7.545,-10.12,-6.55,1.358,5,5A14,-7.58
227,ligand_2249,-10.13,-7.807,-7.545,-10.12,-6.55,1.358,5,5IF1,-7.24
227,ligand_2249,-10.13,-7.807,-7.545,-10.12,-6.55,1.358,5,1W98,-7.54
228,ligand_6678,-11.04,-7.767,-7.367,-11.01,-6.06,1.898,5,1VYW,-11.01
228,ligand_6678,-11.04,-7.767,-7.367,-11.01,-6.06,1.898,5,7RWF,-6.06
228,ligand_6678,-11.04,-7.767,-7.367,-11.01,-6.06,1.898,5,5A14,-7.37
228,ligand_6678,-11.04,-7.767,-7.367,-11.01,-6.06,1.898,5,5IF1,-6.91
228,ligand_6678,-11.04,-7.767,-7.367,-11.01,-6.06,1.898,5,1W98,-7.49
229,ligand_5614,-10.5,-7.758,-7.144,-10.45,-6.33,1.613,5,1VYW,-10.45
229,ligand_5614,-10.5,-7.758,-7.144,-10.45,-6.33,1.613,5,7RWF,-7.95
229,ligand_5614,-10.5,-7.758,-7.144,-10.45,-6.33,1.613,5,5A14,-6.92
229,ligand_5614,-10.5,-7.758,-7.144,-10.45,-6.33,1.613,5,5IF1,-6.33
229,ligand_5614,-10.5,-7.758,-7.144,-10.45,-6.33,1.613,5,1W98,-7.14
230,ligand_5829,-10.15,-7.744,-7.811,-10.13,-5.11,1.781,5,1VYW,-10.13
230,ligand_5829,-10.15,-7.744,-7.811,-10.13,-5.11,1.781,5,7RWF,-5.11
230,ligand_5829,-10.15,-7.744,-7.811,-10.13,-5.11,1.781,5,5A14,-7.92
230,ligand_5829,-10.15,-7.744,-7.811,-10.13,-5.11,1.781,5,5IF1,-7.75
230,ligand_5829,-10.15,-7.744,-7.811,-10.13,-5.11,1.781,5,1W98,-7.81
231,ligand_3540,-10.74,-7.733,-7.335,-10.74,-6.14,1.757,5,1VYW,-10.74
231,ligand_3540,-10.74,-7.733,-7.335,-10.74,-6.14,1.757,5,7RWF,-6.14
231,ligand_3540,-10.74,-7.733,-7.335,-10.74,-6.14,1.757,5,5A14,-7.45
231,ligand_3540,-10.74,-7.733,-7.335,-10.74,-6.14,1.757,5,5IF1,-7
231,ligand_3540,-10.74,-7.733,-7.335,-10.74,-6.14,1.757,5,1W98,-7.33
232,ligand_5728,-10.89,-7.731,-7.369,-10.89,-6.07,1.847,5,1VYW,-10.89
232,ligand_5728,-10.89,-7.731,-7.369,-10.89,-6.07,1.847,5,7RWF,-6.07
232,ligand_5728,-10.89,-7.731,-7.369,-10.89,-6.07,1.847,5,5A14,-7.42
232,ligand_5728,-10.89,-7.731,-7.369,-10.89,-6.07,1.847,5,5IF1,-6.91
232,ligand_5728,-10.89,-7.731,-7.369,-10.89,-6.07,1.847,5,1W98,-7.37
233,ligand_371,-10.5,-7.715,-7.054,-10.5,-6.88,1.559,5,1VYW,-10.5
233,ligand_371,-10.5,-7.715,-7.054,-10.5,-6.88,1.559,5,7RWF,-7.05
233,ligand_371,-10.5,-7.715,-7.054,-10.5,-6.88,1.559,5,5A14,-7
233,ligand_371,-10.5,-7.715,-7.054,-10.5,-6.88,1.559,5,5IF1,-6.88
233,ligand_371,-10.5,-7.715,-7.054,-10.5,-6.88,1.559,5,1W98,-7.14
234,ligand_1763,-10.43,-7.712,-7.627,-10.39,-6.05,1.674,5,1VYW,-10.39
234,ligand_1763,-10.43,-7.712,-7.627,-10.39,-6.05,1.674,5,7RWF,-6.05
234,ligand_1763,-10.43,-7.712,-7.627,-10.39,-6.05,1.674,5,5A14,-7.63
234,ligand_1763,-10.43,-7.712,-7.627,-10.39,-6.05,1.674,5,5IF1,-6.59
234,ligand_1763,-10.43,-7.712,-7.627,-10.39,-6.05,1.674,5,1W98,-7.89
235,ligand_7327,-10.68,-7.709,-6.899,-10.71,-6.43,1.805,5,1VYW,-10.71
235,ligand_7327,-10.68,-7.709,-6.899,-10.71,-6.43,1.805,5,7RWF,-6.43
235,ligand_7327,-10.68,-7.709,-6.899,-10.71,-6.43,1.805,5,5A14,-6.9
235,ligand_7327,-10.68,-7.709,-6.899,-10.71,-6.43,1.805,5,5IF1,-6.44
235,ligand_7327,-10.68,-7.709,-6.899,-10.71,-6.43,1.805,5,1W98,-8.07
236,ligand_5537,-10.26,-7.674,-7.109,-10.24,-6.44,1.523,5,1VYW,-10.24
236,ligand_5537,-10.26,-7.674,-7.109,-10.24,-6.44,1.523,5,7RWF,-6.44
236,ligand_5537,-10.26,-7.674,-7.109,-10.24,-6.44,1.523,5,5A14,-7.11
236,ligand_5537,-10.26,-7.674,-7.109,-10.24,-6.44,1.523,5,5IF1,-6.76
236,ligand_5537,-10.26,-7.674,-7.109,-10.24,-6.44,1.523,5,1W98,-7.82
237,ligand_3022,-10.17,-7.666,-7.163,-10.16,-6.81,1.403,5,1VYW,-10.16
237,ligand_3022,-10.17,-7.666,-7.163,-10.16,-6.81,1.403,5,7RWF,-6.81
237,ligand_3022,-10.17,-7.666,-7.163,-10.16,-6.81,1.403,5,5A14,-6.99
237,ligand_3022,-10.17,-7.666,-7.163,-10.16,-6.81,1.403,5,5IF1,-7.16
237,ligand_3022,-10.17,-7.666,-7.163,-10.16,-6.81,1.403,5,1W98,-7.21
238,ligand_2858,-10.99,-7.665,-7.16,-10.99,-5.79,1.954,5,1VYW,-10.99
238,ligand_2858,-10.99,-7.665,-7.16,-10.99,-5.79,1.954,5,7RWF,-5.79
238,ligand_2858,-10.99,-7.665,-7.16,-10.99,-5.79,1.954,5,5A14,-7.12
238,ligand_2858,-10.99,-7.665,-7.16,-10.99,-5.79,1.954,5,5IF1,-7.27
238,ligand_2858,-10.99,-7.665,-7.16,-10.99,-5.79,1.954,5,1W98,-7.16
239,ligand_6860,-11,-7.659,-7.15,-10.99,-5.77,1.959,5,1VYW,-10.99
239,ligand_6860,-11,-7.659,-7.15,-10.99,-5.77,1.959,5,7RWF,-5.77
239,ligand_6860,-11,-7.659,-7.15,-10.99,-5.77,1.959,5,5A14,-7.12
239,ligand_6860,-11,-7.659,-7.15,-10.99,-5.77,1.959,5,5IF1,-7.26
239,ligand_6860,-11,-7.659,-7.15,-10.99,-5.77,1.959,5,1W98,-7.15
240,ligand_700,-10.17,-7.655,-7.544,-10.14,-6.03,1.575,5,1VYW,-10.14
240,ligand_700,-10.17,-7.655,-7.544,-10.14,-6.03,1.575,5,7RWF,-6.03
240,ligand_700,-10.17,-7.655,-7.544,-10.14,-6.03,1.575,5,5A14,-7.92
240,ligand_700,-10.17,-7.655,-7.544,-10.14,-6.03,1.575,5,5IF1,-6.64
240,ligand_700,-10.17,-7.655,-7.544,-10.14,-6.03,1.575,5,1W98,-7.54
241,ligand_5206,-10.16,-7.643,-7.29,-10.16,-6.42,1.48,5,1VYW,-10.16
241,ligand_5206,-10.16,-7.643,-7.29,-10.16,-6.42,1.48,5,7RWF,-6.42
241,ligand_5206,-10.16,-7.643,-7.29,-10.16,-6.42,1.48,5,5A14,-7.6
241,ligand_5206,-10.16,-7.643,-7.29,-10.16,-6.42,1.48,5,5IF1,-6.75
241,ligand_5206,-10.16,-7.643,-7.29,-10.16,-6.42,1.48,5,1W98,-7.29
242,ligand_2012,-10.07,-7.643,-6.879,-10.27,-6.38,1.598,5,1VYW,-10.27
242,ligand_2012,-10.07,-7.643,-6.879,-10.27,-6.38,1.598,5,7RWF,-6.38
242,ligand_2012,-10.07,-7.643,-6.879,-10.27,-6.38,1.598,5,5A14,-6.88
242,ligand_2012,-10.07,-7.643,-6.879,-10.27,-6.38,1.598,5,5IF1,-6.65
242,ligand_2012,-10.07,-7.643,-6.879,-10.27,-6.38,1.598,5,1W98,-8.03
243,ligand_4789,-10.55,-7.641,-7.227,-9.47,-6.24,1.321,5,1VYW,-9.47
243,ligand_4789,-10.55,-7.641,-7.227,-9.47,-6.24,1.321,5,7RWF,-6.24
243,ligand_4789,-10.55,-7.641,-7.227,-9.47,-6.24,1.321,5,5A14,-8.49
243,ligand_4789,-10.55,-7.641,-7.227,-9.47,-6.24,1.321,5,5IF1,-6.78
243,ligand_4789,-10.55,-7.641,-7.227,-9.47,-6.24,1.321,5,1W98,-7.23
244,ligand_1359,-10.1,-7.637,-7.423,-10.06,-6.03,1.484,5,1VYW,-10.06
244,ligand_1359,-10.1,-7.637,-7.423,-10.06,-6.03,1.484,5,7RWF,-6.03
244,ligand_1359,-10.1,-7.637,-7.423,-10.06,-6.03,1.484,5,5A14,-7.6
244,ligand_1359,-10.1,-7.637,-7.423,-10.06,-6.03,1.484,5,5IF1,-7.07
244,ligand_1359,-10.1,-7.637,-7.423,-10.06,-6.03,1.484,5,1W98,-7.42
245,ligand_6180,-10.17,-7.631,-7.069,-10.2,-6.77,1.444,5,1VYW,-10.2
245,ligand_6180,-10.17,-7.631,-7.069,-10.2,-6.77,1.444,5,7RWF,-6.77
245,ligand_6180,-10.17,-7.631,-7.069,-10.2,-6.77,1.444,5,5A14,-6.94
245,ligand_6180,-10.17,-7.631,-7.069,-10.2,-6.77,1.444,5,5IF1,-7.07
245,ligand_6180,-10.17,-7.631,-7.069,-10.2,-6.77,1.444,5,1W98,-7.17
246,ligand_4303,-10.15,-7.62,-7.528,-9.66,-5.91,1.706,5,1VYW,-9.66
246,ligand_4303,-10.15,-7.62,-7.528,-9.66,-5.91,1.706,5,7RWF,-6
246,ligand_4303,-10.15,-7.62,-7.528,-9.66,-5.91,1.706,5,5A14,-9
246,ligand_4303,-10.15,-7.62,-7.528,-9.66,-5.91,1.706,5,5IF1,-7.53
246,ligand_4303,-10.15,-7.62,-7.528,-9.66,-5.91,1.706,5,1W98,-5.91
247,ligand_4102,-10.24,-7.609,-7.291,-10.21,-6.16,1.558,5,1VYW,-10.21
247,ligand_4102,-10.24,-7.609,-7.291,-10.21,-6.16,1.558,5,7RWF,-6.16
247,ligand_4102,-10.24,-7.609,-7.291,-10.21,-6.16,1.558,5,5A14,-7.63
247,ligand_4102,-10.24,-7.609,-7.291,-10.21,-6.16,1.558,5,5IF1,-6.75
247,ligand_4102,-10.24,-7.609,-7.291,-10.21,-6.16,1.558,5,1W98,-7.29
248,ligand_6978,-10.66,-7.596,-7.364,-10.67,-5.92,1.839,5,1VYW,-10.67
248,ligand_6978,-10.66,-7.596,-7.364,-10.67,-5.92,1.839,5,7RWF,-5.92
248,ligand_6978,-10.66,-7.596,-7.364,-10.67,-5.92,1.839,5,5A14,-7.36
248,ligand_6978,-10.66,-7.596,-7.364,-10.67,-5.92,1.839,5,5IF1,-6.5
248,ligand_6978,-10.66,-7.596,-7.364,-10.67,-5.92,1.839,5,1W98,-7.53
249,ligand_5768,-10.55,-7.576,-7.408,-10.57,-6.1,1.778,5,1VYW,-10.57
249,ligand_5768,-10.55,-7.576,-7.408,-10.57,-6.1,1.778,5,7RWF,-6.1
249,ligand_5768,-10.55,-7.576,-7.408,-10.57,-6.1,1.778,5,5A14,-7.41
249,ligand_5768,-10.55,-7.576,-7.408,-10.57,-6.1,1.778,5,5IF1,-6.36
249,ligand_5768,-10.55,-7.576,-7.408,-10.57,-6.1,1.778,5,1W98,-7.44
250,ligand_6874,-10.51,-7.573,-7.039,-10.55,-6.37,1.724,5,1VYW,-10.55
250,ligand_6874,-10.51,-7.573,-7.039,-10.55,-6.37,1.724,5,7RWF,-6.37
250,ligand_6874,-10.51,-7.573,-7.039,-10.55,-6.37,1.724,5,5A14,-6.44
250,ligand_6874,-10.51,-7.573,-7.039,-10.55,-6.37,1.724,5,5IF1,-7.04
250,ligand_6874,-10.51,-7.573,-7.039,-10.55,-6.37,1.724,5,1W98,-7.46
251,ligand_1243,-10.01,-7.558,-7.282,-9.98,-6.09,1.446,5,1VYW,-9.98
251,ligand_1243,-10.01,-7.558,-7.282,-9.98,-6.09,1.446,5,7RWF,-6.09
251,ligand_1243,-10.01,-7.558,-7.282,-9.98,-6.09,1.446,5,5A14,-7.28
251,ligand_1243,-10.01,-7.558,-7.282,-9.98,-6.09,1.446,5,5IF1,-7.08
251,ligand_1243,-10.01,-7.558,-7.282,-9.98,-6.09,1.446,5,1W98,-7.36
252,ligand_7234,-10.02,-7.554,-7.047,-10.02,-6.57,1.437,5,1VYW,-10.02
252,ligand_7234,-10.02,-7.554,-7.047,-10.02,-6.57,1.437,5,7RWF,-6.57
252,ligand_7234,-10.02,-7.554,-7.047,-10.02,-6.57,1.437,5,5A14,-7.05
252,ligand_7234,-10.02,-7.554,-7.047,-10.02,-6.57,1.437,5,5IF1,-6.58
252,ligand_7234,-10.02,-7.554,-7.047,-10.02,-6.57,1.437,5,1W98,-7.55
253,ligand_3554,-10.28,-7.533,-7.055,-10.32,-6.14,1.615,5,1VYW,-10.32
253,ligand_3554,-10.28,-7.533,-7.055,-10.32,-6.14,1.615,5,7RWF,-6.14
253,ligand_3554,-10.28,-7.533,-7.055,-10.32,-6.14,1.615,5,5A14,-6.87
253,ligand_3554,-10.28,-7.533,-7.055,-10.32,-6.14,1.615,5,5IF1,-7.05
253,ligand_3554,-10.28,-7.533,-7.055,-10.32,-6.14,1.615,5,1W98,-7.28
254,ligand_152,-10.11,-7.52,-7.25,-10.53,-5.9,1.805,5,1VYW,-10.53
254,ligand_152,-10.11,-7.52,-7.25,-10.53,-5.9,1.805,5,7RWF,-5.9
254,ligand_152,-10.11,-7.52,-7.25,-10.53,-5.9,1.805,5,5A14,-7.53
254,ligand_152,-10.11,-7.52,-7.25,-10.53,-5.9,1.805,5,5IF1,-6.38
254,ligand_152,-10.11,-7.52,-7.25,-10.53,-5.9,1.805,5,1W98,-7.25
255,ligand_7551,-10.37,-7.516,-6.933,-9.86,-6.46,1.389,5,1VYW,-9.86
255,ligand_7551,-10.37,-7.516,-6.933,-9.86,-6.46,1.389,5,7RWF,-6.46
255,ligand_7551,-10.37,-7.516,-6.933,-9.86,-6.46,1.389,5,5A14,-7.67
255,ligand_7551,-10.37,-7.516,-6.933,-9.86,-6.46,1.389,5,5IF1,-6.93
255,ligand_7551,-10.37,-7.516,-6.933,-9.86,-6.46,1.389,5,1W98,-6.66
256,ligand_3387,-10.62,-7.507,-7.055,-10.56,-5.79,1.796,5,1VYW,-10.56
256,ligand_3387,-10.62,-7.507,-7.055,-10.56,-5.79,1.796,5,7RWF,-5.79
256,ligand_3387,-10.62,-7.507,-7.055,-10.56,-5.79,1.796,5,5A14,-6.92
256,ligand_3387,-10.62,-7.507,-7.055,-10.56,-5.79,1.796,5,5IF1,-7.05
256,ligand_3387,-10.62,-7.507,-7.055,-10.56,-5.79,1.796,5,1W98,-7.21
257,ligand_6502,-10.28,-7.477,-6.799,-10.29,-6.18,1.633,5,1VYW,-10.29
257,ligand_6502,-10.28,-7.477,-6.799,-10.29,-6.18,1.633,5,7RWF,-6.7
257,ligand_6502,-10.28,-7.477,-6.799,-10.29,-6.18,1.633,5,5A14,-6.8
257,ligand_6502,-10.28,-7.477,-6.799,-10.29,-6.18,1.633,5,5IF1,-6.18
257,ligand_6502,-10.28,-7.477,-6.799,-10.29,-6.18,1.633,5,1W98,-7.42
258,ligand_6194,-10.56,-7.474,-7.08,-10.6,-5.86,1.836,5,1VYW,-10.6
258,ligand_6194,-10.56,-7.474,-7.08,-10.6,-5.86,1.836,5,7RWF,-5.86
258,ligand_6194,-10.56,-7.474,-7.08,-10.6,-5.86,1.836,5,5A14,-7.31
258,ligand_6194,-10.56,-7.474,-7.08,-10.6,-5.86,1.836,5,5IF1,-6.52
258,ligand_6194,-10.56,-7.474,-7.08,-10.6,-5.86,1.836,5,1W98,-7.08
259,ligand_3523,-10.32,-7.465,-7.096,-10.3,-5.66,1.708,5,1VYW,-10.3
259,ligand_3523,-10.32,-7.465,-7.096,-10.3,-5.66,1.708,5,7RWF,-5.66
259,ligand_3523,-10.32,-7.465,-7.096,-10.3,-5.66,1.708,5,5A14,-7.2
259,ligand_3523,-10.32,-7.465,-7.096,-10.3,-5.66,1.708,5,5IF1,-7.1
259,ligand_3523,-10.32,-7.465,-7.096,-10.3,-5.66,1.708,5,1W98,-7.08
260,ligand_7609,-10.11,-7.442,-6.99,-10.07,-5.88,1.568,5,1VYW,-10.07
260,ligand_7609,-10.11,-7.442,-6.99,-10.07,-5.88,1.568,5,7RWF,-5.88
260,ligand_7609,-10.11,-7.442,-6.99,-10.07,-5.88,1.568,5,5A14,-7.35
260,ligand_7609,-10.11,-7.442,-6.99,-10.07,-5.88,1.568,5,5IF1,-6.93
260,ligand_7609,-10.11,-7.442,-6.99,-10.07,-5.88,1.568,5,1W98,-6.99
261,ligand_5764,-10.76,-7.413,-6.722,-10.78,-5.81,1.94,5,1VYW,-10.78
261,ligand_5764,-10.76,-7.413,-6.722,-10.78,-5.81,1.94,5,7RWF,-5.81
261,ligand_5764,-10.76,-7.413,-6.722,-10.78,-5.81,1.94,5,5A14,-6.72
261,ligand_5764,-10.76,-7.413,-6.722,-10.78,-5.81,1.94,5,5IF1,-6.66
261,ligand_5764,-10.76,-7.413,-6.722,-10.78,-5.81,1.94,5,1W98,-7.09
262,ligand_216,-10.76,-7.391,-6.738,-10.82,-6.11,1.943,5,1VYW,-10.82
262,ligand_216,-10.76,-7.391,-6.738,-10.82,-6.11,1.943,5,7RWF,-6.11
262,ligand_216,-10.76,-7.391,-6.738,-10.82,-6.11,1.943,5,5A14,-6.74
262,ligand_216,-10.76,-7.391,-6.738,-10.82,-6.11,1.943,5,5IF1,-6.36
262,ligand_216,-10.76,-7.391,-6.738,-10.82,-6.11,1.943,5,1W98,-6.92
263,ligand_469,-10.22,-7.365,-6.945,-10.22,-5.74,1.689,5,1VYW,-10.22
263,ligand_469,-10.22,-7.365,-6.945,-10.22,-5.74,1.689,5,7RWF,-5.74
263,ligand_469,-10.22,-7.365,-6.945,-10.22,-5.74,1.689,5,5A14,-6.95
263,ligand_469,-10.22,-7.365,-6.945,-10.22,-5.74,1.689,5,5IF1,-6.73
263,ligand_469,-10.22,-7.365,-6.945,-10.22,-5.74,1.689,5,1W98,-7.2
264,ligand_7141,-10.16,-7.3,-6.634,-10.15,-6.25,1.622,5,1VYW,-10.15
264,ligand_7141,-10.16,-7.3,-6.634,-10.15,-6.25,1.622,5,7RWF,-6.25
264,ligand_7141,-10.16,-7.3,-6.634,-10.15,-6.25,1.622,5,5A14,-7.06
264,ligand_7141,-10.16,-7.3,-6.634,-10.15,-6.25,1.622,5,5IF1,-6.4
264,ligand_7141,-10.16,-7.3,-6.634,-10.15,-6.25,1.622,5,1W98,-6.63
265,ligand_4826,-10.76,-7.273,-6.827,-10.77,-5.9,2.006,5,1VYW,-10.77
265,ligand_4826,-10.76,-7.273,-6.827,-10.77,-5.9,2.006,5,7RWF,-5.9
265,ligand_4826,-10.76,-7.273,-6.827,-10.77,-5.9,2.006,5,5A14,-6.83
265,ligand_4826,-10.76,-7.273,-6.827,-10.77,-5.9,2.006,5,5IF1,-6
265,ligand_4826,-10.76,-7.273,-6.827,-10.77,-5.9,2.006,5,1W98,-6.87
266,ligand_1735,-10.16,-7.261,-6.946,-10.18,-5.76,1.755,5,1VYW,-10.18
266,ligand_1735,-10.16,-7.261,-6.946,-10.18,-5.76,1.755,5,7RWF,-6.06
266,ligand_1735,-10.16,-7.261,-6.946,-10.18,-5.76,1.755,5,5A14,-6.95
266,ligand_1735,-10.16,-7.261,-6.946,-10.18,-5.76,1.755,5,5IF1,-5.76
266,ligand_1735,-10.16,-7.261,-6.946,-10.18,-5.76,1.755,5,1W98,-7.36
267,ligand_3011,-10.32,-7.217,-6.704,-10.3,-5.6,1.875,5,1VYW,-10.3
267,ligand_3011,-10.32,-7.217,-6.704,-10.3,-5.6,1.875,5,7RWF,-5.6
267,ligand_3011,-10.32,-7.217,-6.704,-10.3,-5.6,1.875,5,5A14,-6.7
267,ligand_3011,-10.32,-7.217,-6.704,-10.3,-5.6,1.875,5,5IF1,-5.96
267,ligand_3011,-10.32,-7.217,-6.704,-10.3,-5.6,1.875,5,1W98,-7.52
268,ligand_625,-10.12,-7.181,-6.725,-10.12,-5.95,1.685,5,1VYW,-10.12
268,ligand_625,-10.12,-7.181,-6.725,-10.12,-5.95,1.685,5,7RWF,-5.95
268,ligand_625,-10.12,-7.181,-6.725,-10.12,-5.95,1.685,5,5A14,-6.72
268,ligand_625,-10.12,-7.181,-6.725,-10.12,-5.95,1.685,5,5IF1,-6.24
268,ligand_625,-10.12,-7.181,-6.725,-10.12,-5.95,1.685,5,1W98,-6.87
269,ligand_1193,-10.39,-7.117,-6.573,-10.38,-5.43,1.893,5,1VYW,-10.38
269,ligand_1193,-10.39,-7.117,-6.573,-10.38,-5.43,1.893,5,7RWF,-5.43
269,ligand_1193,-10.39,-7.117,-6.573,-10.38,-5.43,1.893,5,5A14,-6.69
269,ligand_1193,-10.39,-7.117,-6.573,-10.38,-5.43,1.893,5,5IF1,-6.57
269,ligand_1193,-10.39,-7.117,-6.573,-10.38,-5.43,1.893,5,1W98,-6.52
270,ligand_1085,-10.19,-7.105,-7.776,-8.72,-4.48,1.751,5,1VYW,-8.34
270,ligand_1085,-10.19,-7.105,-7.776,-8.72,-4.48,1.751,5,7RWF,-4.48
270,ligand_1085,-10.19,-7.105,-7.776,-8.72,-4.48,1.751,5,5A14,-8.72
270,ligand_1085,-10.19,-7.105,-7.776,-8.72,-4.48,1.751,5,5IF1,-7.78
270,ligand_1085,-10.19,-7.105,-7.776,-8.72,-4.48,1.751,5,1W98,-6.22
271,ligand_3588,-10,-6.989,-6.428,-10.04,-5.71,1.733,5,1VYW,-10.04
271,ligand_3588,-10,-6.989,-6.428,-10.04,-5.71,1.733,5,7RWF,-5.71
271,ligand_3588,-10,-6.989,-6.428,-10.04,-5.71,1.733,5,5A14,-6.43
271,ligand_3588,-10,-6.989,-6.428,-10.04,-5.71,1.733,5,5IF1,-6.29
271,ligand_3588,-10,-6.989,-6.428,-10.04,-5.71,1.733,5,1W98,-6.47
272,ligand_3814,-10.31,-6.783,-6.122,-10.31,-5.19,2.028,5,1VYW,-10.31
272,ligand_3814,-10.31,-6.783,-6.122,-10.31,-5.19,2.028,5,7RWF,-5.19
272,ligand_3814,-10.31,-6.783,-6.122,-10.31,-5.19,2.028,5,5A14,-6.12
272,ligand_3814,-10.31,-6.783,-6.122,-10.31,-5.19,2.028,5,5IF1,-5.82
272,ligand_3814,-10.31,-6.783,-6.122,-10.31,-5.19,2.028,5,1W98,-6.48
273,ligand_2867,-11,-6.201,-7.392,-10.93,2,5.147,5,1VYW,-9.83
273,ligand_2867,-11,-6.201,-7.392,-10.93,2,5.147,5,7RWF,-4.85
273,ligand_2867,-11,-6.201,-7.392,-10.93,2,5.147,5,5A14,-10.93
273,ligand_2867,-11,-6.201,-7.392,-10.93,2,5.147,5,5IF1,-7.39
273,ligand_2867,-11,-6.201,-7.392,-10.93,2,5.147,5,1W98,2
274,ligand_2847,-10.06,-6.17,-7.703,-10.21,1.83,4.667,5,1VYW,-10.21
274,ligand_2847,-10.06,-6.17,-7.703,-10.21,1.83,4.667,5,7RWF,1.83
274,ligand_2847,-10.06,-6.17,-7.703,-10.21,1.83,4.667,5,5A14,-6.49
274,ligand_2847,-10.06,-6.17,-7.703,-10.21,1.83,4.667,5,5IF1,-8.28
274,ligand_2847,-10.06,-6.17,-7.703,-10.21,1.83,4.667,5,1W98,-7.7
275,ligand_946,-10.06,-4.631,-5.367,-8.39,2.96,4.58,5,1VYW,-8.39
275,ligand_946,-10.06,-4.631,-5.367,-8.39,2.96,4.58,5,7RWF,-4.34
275,ligand_946,-10.06,-4.631,-5.367,-8.39,2.96,4.58,5,5A14,-5.37
275,ligand_946,-10.06,-4.631,-5.367,-8.39,2.96,4.58,5,5IF1,-8.02
275,ligand_946,-10.06,-4.631,-5.367,-8.39,2.96,4.58,5,1W98,2.96
276,ligand_615,-10.05,-3.231,-5.345,-8.2,4.23,5.054,5,1VYW,-8.2
276,ligand_615,-10.05,-3.231,-5.345,-8.2,4.23,5.054,5,7RWF,4.23
276,ligand_615,-10.05,-3.231,-5.345,-8.2,4.23,5.054,5,5A14,-5.34
276,ligand_615,-10.05,-3.231,-5.345,-8.2,4.23,5.054,5,5IF1,-6.36
276,ligand_615,-10.05,-3.231,-5.345,-8.2,4.23,5.054,5,1W98,-0.48
277,ligand_7385,-10.19,3.716,-6.191,-8.61,22.36,14.906,5,1VYW,-6.42
277,ligand_7385,-10.19,3.716,-6.191,-8.61,22.36,14.906,5,7RWF,22.36
277,ligand_7385,-10.19,3.716,-6.191,-8.61,22.36,14.906,5,5A14,17.44
277,ligand_7385,-10.19,3.716,-6.191,-8.61,22.36,14.906,5,5IF1,-6.19
277,ligand_7385,-10.19,3.716,-6.191,-8.61,22.36,14.906,5,1W98,-8.61
278,ligand_1843,-10.38,3.734,-7.523,-8.2,22.5,15.894,5,1VYW,-7.83
278,ligand_1843,-10.38,3.734,-7.523,-8.2,22.5,15.894,5,7RWF,19.72
278,ligand_1843,-10.38,3.734,-7.523,-8.2,22.5,15.894,5,5A14,22.5
278,ligand_1843,-10.38,3.734,-7.523,-8.2,22.5,15.894,5,5IF1,-7.52
278,ligand_1843,-10.38,3.734,-7.523,-8.2,22.5,15.894,5,1W98,-8.2
279,ligand_4446,-10.36,3.918,-6.812,-8.92,24.09,16.221,5,1VYW,-6.81
279,ligand_4446,-10.36,3.918,-6.812,-8.92,24.09,16.221,5,7RWF,24.09
279,ligand_4446,-10.36,3.918,-6.812,-8.92,24.09,16.221,5,5A14,19.03
279,ligand_4446,-10.36,3.918,-6.812,-8.92,24.09,16.221,5,5IF1,-7.79
279,ligand_4446,-10.36,3.918,-6.812,-8.92,24.09,16.221,5,1W98,-8.92
